Unnamed: 0,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,anio,grupo_anio,es0,track_popularity_bins
12289,vL7HZ60S//HYEnAa/e9MX3cF+CZSqetFCmYGSAq6Uc2oiPhekBdeRcJ8pAhj38uI,ANNYx11FwU4LrLTp/9XTP13KcFoCJgqTAkIV6yP19y1FL086AFwJqtSFPaz4cL2v,h5Y1XLrtFJygxvyfkT9rrqpN5i2Vq4avMdeneXnyPsI=,74,XWbAvYAxoROsTzZ1ERsYLmqTyFU/pZSHAiC1/nM1iH7ytKZeXArRpdjG625Z/2Ri,eRDiPZiufEP3r0l1mYOaWHTXL5YD+ztTYfeCcYeSfbE=,1976-06-14,2AuvtzTpeEzcdXIQIHUVSUNP2w1k1ahXpnYeTWIyPXS8TVaePrRV0my5iKng40K3,UZB201F3ZS4nO7CG0O+LYyLjRWHE3/Ki3pv3zqDSkAsKCp68jDQuMplOL3GFDQep,rock,album rock,0.429,0.564,11,-6.784,1,0.0268,0.0193,0.000828,0.128,0.276,104.212,235373.0,1976,1970,0,"(70.0, 80.0]"
12290,TUrh/ClcVZkB/BfkHxIqKpJJLk0ypGEuysPvJJhuIjIaf7WmPG7NG536CZrtgK1h,FNdZJCIUqM/Vfs4Sc/hHRXY938Gjc9pqGXVAB3BOEpD5KoxQzrI6IaE/nAwhGvha,0piUF4Szt0w+4IdZc8p++K28nGyOll4qIj75bpuQ//s=,52,VQN0I4oGW55TJHCCxxK1KW/dWuC4yfa4oWWqveN8372RmBWjo6STMsLtYw97LW06,1TDC98yJMCyd0vVI7N8v6l22IdCBhd8aMDey5n2KoRo=,1983,2AuvtzTpeEzcdXIQIHUVSUNP2w1k1ahXpnYeTWIyPXS8TVaePrRV0my5iKng40K3,UZB201F3ZS4nO7CG0O+LYyLjRWHE3/Ki3pv3zqDSkAsKCp68jDQuMplOL3GFDQep,rock,album rock,0.475,0.576,9,-13.059,1,0.0312,0.0218,0.0221,0.391,0.524,96.378,380258.7068425845,1983,1980,0,"(50.0, 60.0]"
12291,/jKf3+XmhPiK7Wx+IzRcyG3HpBiHHI0RLsNqFPpB9ivyGx/+ladZ9+HxWVQs3+LT,OGZzs119NfAeZvCyw7VM4BlS0qVD5DweKET+uHEg/Z8=,luCHaW9NloUPf6ipve9zmRuEXG0++5m78OVnQEK6XDA=,60,JH8FrnMdsfJpD7krLn0TLQkge/Z2N7lovO1BttGwoFZPxitXNaz9oU95+wdzoYBq,pP/i9+4G3R3OV9XHlFDAYRm4i05EA5cg1dSQhUTJ9yAFw6qLOsTRFW2Yj6DT/ttk,1974,2AuvtzTpeEzcdXIQIHUVSUNP2w1k1ahXpnYeTWIyPXS8TVaePrRV0my5iKng40K3,UZB201F3ZS4nO7CG0O+LYyLjRWHE3/Ki3pv3zqDSkAsKCp68jDQuMplOL3GFDQep,rock,album rock,0.644,0.799,4,-10.856,0,0.0598,0.0821,0.00154,0.055,0.889,108.382,246573.0,1974,1970,0,"(50.0, 60.0]"
12292,EntBpLUX1ZppRc308mjvJirtrTBeeGguxBLzf27DSibupC5ObSdbcPBP6NgbyrjN,Lctbx3fczRwmOPrb8vhYQj2huapJLvGrqdyBxp7ed4leIV/gn8v6dkNbTSBV+OIW,YqcUYxX3mOGlVqygJA/BIcD7Q6Gxt/VWXne1WLZTbEc=,64,eHwkD+y+LNtVdxeMMJwtWN2R5YgMrFRm0SHqgylH8c2xgG/59cwVLW240Xrymesx,YqcUYxX3mOGlVqygJA/BIcD7Q6Gxt/VWXne1WLZTbEc=,1989-06-15,2AuvtzTpeEzcdXIQIHUVSUNP2w1k1ahXpnYeTWIyPXS8TVaePrRV0my5iKng40K3,UZB201F3ZS4nO7CG0O+LYyLjRWHE3/Ki3pv3zqDSkAsKCp68jDQuMplOL3GFDQep,rock,album rock,0.495,0.609,7,-9.902,1,0.0339,0.42,0.0,0.187,0.33,135.671,257440.0,1989,1980,0,"(60.0, 70.0]"
12293,0hb5KfwPIZ8QC4Ef7JRr1ydwzNxOl/ApXzNanV+Wcu9CV6dfV2ZBpwZmhDpNK+OO,UUCXj5hRhg7oKh69WphvYcSjxSTLQ7RAfGzgLoeKPlU=,SCxchiJ/hqrNdw6KXc5OG7G2T+wDwr9EghGI6VvD4LA=,57,zMk0v2/Vka7xiAlrMP8MRvxGCfFyN0THrk8xlp2sGlvJ0PtnatqOuf5s3PBiq8Nm,SCxchiJ/hqrNdw6KXc5OG7G2T+wDwr9EghGI6VvD4LA=,1988,2AuvtzTpeEzcdXIQIHUVSUNP2w1k1ahXpnYeTWIyPXS8TVaePrRV0my5iKng40K3,UZB201F3ZS4nO7CG0O+LYyLjRWHE3/Ki3pv3zqDSkAsKCp68jDQuMplOL3GFDQep,rock,album rock,0.577,0.676,8,-11.931,1,0.0295,0.000895,2.29e-06,0.0625,0.676,95.98,245267.0,1988,1980,0,"(50.0, 60.0]"
12294,VVokOyGOZd8/kVdsROu232OBPk/dCNRHrMLgl585YScd+OfM2gGL9UL4z33p3Lcq,B4uSUBy/G2+iv3hs7iPXMqJh+uCVH/+UyaOVgzmbtzaUhODL7eYq2ZeK13OGG94bPyZ4g344GT1isvmT8huuAA==,OD1e8Dux4TSMhaEhVqknGI0vphOaYzAVzSYw0MDUrGc=,61,w5dPlNhKX+qDKCyKYj57Wt7LRNbJjTd3t1rKQ9B8eYNfxMXSvoTMUtIDmvHpkPbM,fEmjjBdTg7q8zFzZXNhfDcJeDdOTscnKI5jX3xsx/mjucJNyOSW8cJiO5baNo9arUG6yV9LrBgXLF1w7y00vkg==,1990,2AuvtzTpeEzcdXIQIHUVSUNP2w1k1ahXpnYeTWIyPXS8TVaePrRV0my5iKng40K3,UZB201F3ZS4nO7CG0O+LYyLjRWHE3/Ki3pv3zqDSkAsKCp68jDQuMplOL3GFDQep,rock,album rock,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,347760.0,1990,1990,0,"(60.0, 70.0]"
12295,BVXPhdorEMW073FEaGLhvviIFLQeGAOE9J2OPq7f91vF40AtSHB/WlTzsXpzPyuP,OSL90cMI5cG1RdRcOeC4eYHxpr+wlOZeOXMW3DrQxlY=,g3PbBH1YUl7GTJLaCyiNgHGbSF8xjFLSAdAij1Ec0X0=,60,lbxO3WP4zu/xTcCuyw//EjhF1WWjtubiHLejIn9T/V8wlv5xSZJtJYcGvd0GE0hO,fwV8mux/ODh4O4LGOYhIJi8HKti47syxsEdtb5AHRkd2bjLcuzY1QrMv5xWn7WkNrW1q9riskDEiBr3ag68t/g==,1989,2AuvtzTpeEzcdXIQIHUVSUNP2w1k1ahXpnYeTWIyPXS8TVaePrRV0my5iKng40K3,UZB201F3ZS4nO7CG0O+LYyLjRWHE3/Ki3pv3zqDSkAsKCp68jDQuMplOL3GFDQep,rock,album rock,0.462,0.488,6,-11.143,1,0.0287,0.115,0.0,0.128,0.33,145.789,236867.0,1989,1980,0,"(50.0, 60.0]"
12296,jLu0TTHSe+RPHBKMeftIB0UblNSZ0ULBQFFrxkAR8bH0I6IXxDOzXycque8HLSHd,rGKoA2zkpdgWchTex75nXmWRyOAR/nCkE2whQ3TIQ1CYGdQDh/6ZMpmt3gExTDVw,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,64,QvQMyAMmIbsev5SAJ2YTax/SmgkPRigMt+rhlffTcIQ2Y9N2b8Urnu4HAe3Ug7KT,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,1988-05-15,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.439,0.864,0,-5.866,1,0.0437,0.283,2.01e-05,0.198,0.481,169.228,213360.0,1988,1980,0,"(60.0, 70.0]"
12297,KoHQE/ltVuTrUfIAgC3Q3rEaiuN+0Fj4ExXVgbSuV/r2jwsGOmZtK+RfLhZOt0Ba,w7plNuUcE7f1jRPr8XFW25dCugM/9+umU+w5lexbxMX8R+tsfwBRKKJG0VZKyKqR,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,51,QvQMyAMmIbsev5SAJ2YTax/SmgkPRigMt+rhlffTcIQ2Y9N2b8Urnu4HAe3Ug7KT,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,1988-05-15,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.577,0.843,5,-5.833,1,0.0332,0.25,5.93e-05,0.0509,0.527,124.94,263333.0,1988,1980,0,"(50.0, 60.0]"
12298,Wn+3h9TrxxYAxBePY8xXThYLodadyu1W3wz5WYgZz/ey4NRWAnZSTk2WZm5EeM2A,TDw9Ley75wK+fvdcOJCY2nOXwXm2u2RvhULkNriSP3I=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,68,QvQMyAMmIbsev5SAJ2YTax/SmgkPRigMt+rhlffTcIQ2Y9N2b8Urnu4HAe3Ug7KT,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,1988-05-15,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.586,0.855,11,-5.947,0,0.0327,0.304,0.0,0.129,0.448,124.917,236333.0,1988,1980,0,"(60.0, 70.0]"
12299,LiPQr37duN1wThXSL0nEUCwbASABMTidFmzUdzBVkoxfKDlstNjnGQLLkBRwD6mV,fUBkWMUfTqealYvyB4CTHb2KH0zsmOsRHU//qVXV4vA=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,47,QvQMyAMmIbsev5SAJ2YTax/SmgkPRigMt+rhlffTcIQ2Y9N2b8Urnu4HAe3Ug7KT,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,1988-05-15,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.55,0.926,9,-5.343,1,0.0535,0.21,0.000205,0.567,0.414,109.797,193760.0,1988,1980,0,"(40.0, 50.0]"
12300,02GFpUOwytDUq3Kl0xBvUd0kvV5IVmveOV0F5rOGOL6RIEgoS7knjPu6ZXtmAO6e,wp0raiBZMWvkvD0izGzU715EmTurgLZlIes0hr9itSVEAYny118psJwdhRH1LgSeU5e5qmK4uXZWC7uNxHRRFg==,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,63,QvQMyAMmIbsev5SAJ2YTax/SmgkPRigMt+rhlffTcIQ2Y9N2b8Urnu4HAe3Ug7KT,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,1988-05-15,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.53,0.683,2,-7.13,1,0.0313,0.234,0.311,0.274,0.694,174.441,380258.7068425845,1988,1980,0,"(60.0, 70.0]"
12301,uoPDxr+zLmolNlZq6UIJzc7Z2GcqRm7woKVx5iOaJt7c9CfrHQ3vID9uYURuSLKq,pBApVfWbZJOQUf32Ie8S6Y1PT61oxNOvzpuiN4mdOpkRAp6OGe+FTY1JUDZ8RxRQ,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,57,QvQMyAMmIbsev5SAJ2YTax/SmgkPRigMt+rhlffTcIQ2Y9N2b8Urnu4HAe3Ug7KT,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,1988-05-15,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.521,0.927,6,-5.782,0,0.0505,0.00296,0.0683,0.357,0.697,167.378,271400.0,1988,1980,0,"(50.0, 60.0]"
12302,BCooYeyqSrDHpUJsoUnNA3ctkSIjrsOqFCMPPEzN+nAJzy1CVR+umde1r0/j5h6X,/hCOU02/ddGAs9GLLEaH5YAp0vxS4g6sfIzGCylcb0E=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,50,L4Vp/K2gpYN8AZc0p27Fc9yOanlEkK8swno8+PoKcLd9ejmci5wItf6Q45DZA0/c,d5fpKLHc5oGBdu6tY2Jmp78KDru5NoxDAPuOcfdhlgE=,1990-06-19,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.576,0.708,7,-10.319,1,0.0401,0.0729,0.000581,0.0756,0.718,140.703,219267.0,1990,1990,0,"(40.0, 50.0]"
12303,E/T7qWDVy11dQrsk9juA8DVx6HREJVclCLqzXRaPn2eyqcTOWiDu7m+4BEgVqQ+3,79rtzFsWKgUhjLx6RRH+mHz2Vrs9KdOTxnbdW390yWdBkZLZZtfWF9k6eCOFPv7m,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,69,L4Vp/K2gpYN8AZc0p27Fc9yOanlEkK8swno8+PoKcLd9ejmci5wItf6Q45DZA0/c,d5fpKLHc5oGBdu6tY2Jmp78KDru5NoxDAPuOcfdhlgE=,1990-06-19,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.425,0.479,2,-12.22,1,0.0419,0.44,0.000109,0.378,0.279,123.217,215867.0,1990,1990,0,"(60.0, 70.0]"
12304,K93Axvf7B7oiOO0cCXjf2A74MJ9O4GB6sVu3fmQSzLYuH1e6ljX8j91WubBkhd3R,mcHELnA7l/FZVjvuRf0GhEdMXLR3dhNf/m1OK8L55zG3NyGWEGjTUvifyIDNxQZL,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,59,L4Vp/K2gpYN8AZc0p27Fc9yOanlEkK8swno8+PoKcLd9ejmci5wItf6Q45DZA0/c,d5fpKLHc5oGBdu6tY2Jmp78KDru5NoxDAPuOcfdhlgE=,1990-06-19,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.368,0.592,7,-11.042,1,0.0331,0.574,0.00144,0.0674,0.398,127.593,282133.0,1990,1990,0,"(50.0, 60.0]"
12305,0xwa5R6rG/xqBlD0Kj1iSAI/iczbnHOW19bteMdiajY6b5ISobVrhpZQoVcDshjO,72bjRRPiBbcWKufQbndpQX7RBaiq44W4NxfuE7BsTW/ugMFy8snRPdRtIFhG1GsbblEkMuvuKps/mwd50OlFLA==,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,46,L4Vp/K2gpYN8AZc0p27Fc9yOanlEkK8swno8+PoKcLd9ejmci5wItf6Q45DZA0/c,d5fpKLHc5oGBdu6tY2Jmp78KDru5NoxDAPuOcfdhlgE=,1990-06-19,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.375,0.618,0,-11.751,1,0.0455,0.193,0.00109,0.317,0.152,192.409,259400.0,1990,1990,0,"(40.0, 50.0]"
12306,mT09mJfhI6fROw0seW6DZyij/1DznhwZA33bs8IMOHJZrPoED+dmKxWlr2z2OX8C,Ct6zkL53M/CXPkEgFIrMXusqKQ/2NJdx0w2Oc0BVl7HWSGvoS3cGqACjKzwFCf4j,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,53,L4Vp/K2gpYN8AZc0p27Fc9yOanlEkK8swno8+PoKcLd9ejmci5wItf6Q45DZA0/c,d5fpKLHc5oGBdu6tY2Jmp78KDru5NoxDAPuOcfdhlgE=,1990-06-19,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.655,0.495,9,-13.391,1,0.0311,0.393,0.00819,0.12,0.196,119.669,287027.0,1990,1990,0,"(50.0, 60.0]"
12307,tPNVxiVVQ9G5sf0LNpuqwfIoW5AqYoQit2ZWtD8io0t9MrbVbe4IA+c/rX8PL3aT,U1fn7y0pLP0AwYrNbBE2KNf5H80fQ8mAtyokt5A6ZpU=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,59,3+Bj/T5uu79YgVUC6/HnImsEOlm81v/FqYcAdWh0k4nLkqRrvNDna50r8yq6om/f,mVeOUHpQkvyjVowOCCe3uzDKp9ByZwQ6to0m8017QaY=,1992-06-08,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.721,0.85,9,-8.214,1,0.0331,0.19,0.00386,0.078,0.873,142.082,274000.0,1992,1990,0,"(50.0, 60.0]"
12308,IYjadfm1i1ZZEjxIEqAshg0NhCWusqDL9R9VmRZhzujtHJsAZe80OXTa61hzA4se,HFSmoknO2pY6cC9suJz25Zjl5saCj0EdX4jTdea1DpA=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,48,3+Bj/T5uu79YgVUC6/HnImsEOlm81v/FqYcAdWh0k4nLkqRrvNDna50r8yq6om/f,mVeOUHpQkvyjVowOCCe3uzDKp9ByZwQ6to0m8017QaY=,1992-06-08,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.643,0.816,7,-8.535,1,0.0476,0.0357,7.28e-05,0.218,0.616,115.061,276067.0,1992,1990,0,"(40.0, 50.0]"
12309,afV/kdImjtiSfM9Dew+CSRd0Uc0ClLJmqdQfBKWSKVIyg0WhSWyThY6XomsdW0zd,WgF6ZnHtvZXRFXGk1NF0oGHcSzBDg46I6+FwKRiPwng=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,67,3+Bj/T5uu79YgVUC6/HnImsEOlm81v/FqYcAdWh0k4nLkqRrvNDna50r8yq6om/f,mVeOUHpQkvyjVowOCCe3uzDKp9ByZwQ6to0m8017QaY=,1992-06-08,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.613,0.898,2,-7.593,1,0.0368,0.429,1.29e-06,0.272,0.763,134.033,279160.0,1992,1990,0,"(60.0, 70.0]"
12310,A4r3o04l6IfwjDFtmzqfGl5GnmruAmSThfVQg+k0ojVdlvbYG6QinI6LrRtpj6bP,oDrn8fbOBhh6R1esBMQbfIcMH3CjBwF/7eo7UTO0pS0urt5CWtcd8tsppUVIkUbxJ4NqxFM+1Ot8B03xufq2zg==,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,51,3+Bj/T5uu79YgVUC6/HnImsEOlm81v/FqYcAdWh0k4nLkqRrvNDna50r8yq6om/f,mVeOUHpQkvyjVowOCCe3uzDKp9ByZwQ6to0m8017QaY=,1992-06-08,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.71,0.741,2,-10.726,1,0.0746,0.141,0.0,0.0825,0.922,139.948,235227.0,1992,1990,0,"(50.0, 60.0]"
12311,4pLR134UbWVEfNW0E1PLGEvVYbTX6nWsavTCiR3NYsYio6ei50R9RPXvjPCDdNGk,pIObV6PHNeYRGKAYBaf227fm8LE9fL8LSej/1X3g5ZU=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,48,3+Bj/T5uu79YgVUC6/HnImsEOlm81v/FqYcAdWh0k4nLkqRrvNDna50r8yq6om/f,mVeOUHpQkvyjVowOCCe3uzDKp9ByZwQ6to0m8017QaY=,1992-06-08,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.687,0.345,9,-14.115,1,0.0507,0.223,0.000113,0.0763,0.284,81.735,224840.0,1992,1990,0,"(40.0, 50.0]"
12312,m9OPF8FYiwPnj8AqQx5voGEh+c85Jz0RFfXYbbLiGUEgo8439iWA7pjWg/kfXkGU,QB2lqVFgqiQnBpaOLjtlcTUcx/+cvOUFYPBIh67Qdus=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,71,il+QYlMe7Urg4SQnyDporHMFyB9fKOuN7Bw2G/GRI2OOs0ZiicXAqvnFtsSE4s5D,wso3uEWqG4LtapT4g9qUHsk8Ld2EieTFCp4Ixj8zIMro0CnfUJnSx05cbFXZgECU,1994,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.487,0.553,6,-11.197,0,0.0425,0.209,2.81e-05,0.0992,0.699,126.043,288600.0,1994,1990,0,"(70.0, 80.0]"
12313,yq1Lhq7hV/B5jw42umc+Z5p6tJ4baBlDTbwD4/J5hSG24mpVsVHfzXqfWz67iTAL,H16wOShn431ildS7SFOI2XWyuiV8J+KmDRI1X/3ro0s=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,52,il+QYlMe7Urg4SQnyDporHMFyB9fKOuN7Bw2G/GRI2OOs0ZiicXAqvnFtsSE4s5D,wso3uEWqG4LtapT4g9qUHsk8Ld2EieTFCp4Ixj8zIMro0CnfUJnSx05cbFXZgECU,1994,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.576,0.859,2,-8.22,1,0.034,0.0126,0.0008,0.341,0.711,130.011,218173.0,1994,1990,0,"(50.0, 60.0]"
12314,PtIf/MadM49kr0Ausfqllr/AehDYDj9mecEhMEQGqe6fYnErrG+YZyvMPS1baz3u,yg4Jm1FPAHsFPzdR2pi2A6O9wvuGkW+Uzl7v/nGQ4zSNMJi9g7ci/LCuQ+kgDaJ4,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,61,il+QYlMe7Urg4SQnyDporHMFyB9fKOuN7Bw2G/GRI2OOs0ZiicXAqvnFtsSE4s5D,wso3uEWqG4LtapT4g9qUHsk8Ld2EieTFCp4Ixj8zIMro0CnfUJnSx05cbFXZgECU,1994,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.616,0.766,5,-11.095,1,0.0321,0.0268,1.05e-06,0.329,0.883,105.764,294267.0,1994,1990,0,"(60.0, 70.0]"
12315,mgyMew/SRyV2muOPdIy6S9n24v7TRHTCJSyRh+o2n+NXGX/1+mtzoSnjt8D7UqfE,pAEAKeyHyiHCUzGCL3K0U8vkXpERREMgzdlf5dnTWn20EM7dSi6y0GnJ4md1eqot,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,56,il+QYlMe7Urg4SQnyDporHMFyB9fKOuN7Bw2G/GRI2OOs0ZiicXAqvnFtsSE4s5D,wso3uEWqG4LtapT4g9qUHsk8Ld2EieTFCp4Ixj8zIMro0CnfUJnSx05cbFXZgECU,1994,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.666,0.187,1,-17.786506500067304,0,0.0368,0.67,0.0645,0.0873,0.179,123.876,210893.0,1994,1990,0,"(50.0, 60.0]"
12316,Gj6UGPvMl7zjoPCL1/DdG9OLuac7Cncgs4EpG6xW7KFFhcw5J3W5e9sDK4V1ARR5,tYG6XpGXJZqp7Q2hDO+wYh3PeofLS16dtMySMAH7CAM=,kYixeytcgzGU/8W+TAmbNj2Wm3oEN7jIrSOezUdLGOk=,49,il+QYlMe7Urg4SQnyDporHMFyB9fKOuN7Bw2G/GRI2OOs0ZiicXAqvnFtsSE4s5D,wso3uEWqG4LtapT4g9qUHsk8Ld2EieTFCp4Ixj8zIMro0CnfUJnSx05cbFXZgECU,1994,UQbrq7IzV2KUD34oXU+MAs1Bm7VulSHZifsU0DreMg58VSODF6BE96uQP4aUsO+L,LnUgh20cuM11W3yBJCWBSqFKQxkeg2g1CYKcPWnOIVQq5FhpOSM+h4JS+AMi/S3v,rock,album rock,0.545,0.916,0,-9.175,1,0.0442,0.00308,0.000138,0.0494,0.653,130.16,273440.0,1994,1990,0,"(40.0, 50.0]"
